location_id,location_name,category_id,category_name
e8ad5446-06db-4a1d-b2b9-7fb9fa316688,necessary & sufficient coffee,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
e8c24ea6-17a5-468a-a856-a4a0e793e50d,theWit,60f360a5-edc9-4df0-b618-782985396946,Hotels
eaa5167b-91d9-4744-a8d0-32a6e1b5764e,Talay Chicago,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
eb682cb2-0b92-4134-8a6a-330f7501203d,Milton Lee Olive Park,73a6f729-b6f6-4518-b28a-e8101b831263,Parks
ed29288d-9494-4625-a6d8-95abc92e5888,Westin,60f360a5-edc9-4df0-b618-782985396946,Hotels
ee1cd8e1-c553-4a4e-8d67-2dc599f3c4d2,Starbucks Reserve Roastery,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
efb07b22-0160-4528-81b6-9a474fce0e54,Oprah Winfrey Mural,0ef00d5e-edd8-4708-84ce-fb46d471f94f,Murals
f021d1b7-2530-4f66-a737-b696f1b80d0a,Auditorium Theatre,f9b15bb5-2599-4d3b-a116-c3bc7e1f668c,Theaters And Music Venues
f10a7db2-d660-4033-b4f5-7f8e66917c81,Weather Mark Tavern,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
f3aeb2ff-0404-4bb7-a9a8-037146b9726b,Marriott Marquis,60f360a5-edc9-4df0-b618-782985396946,Hotels
f4feaf51-719e-47cc-8560-0fb353cf1c57,Chicago Athletic Association,60f360a5-edc9-4df0-b618-782985396946,Hotels
f514d869-ca42-49f6-83d0-eb64c4de33a7,Homewood Suites,60f360a5-edc9-4df0-b618-782985396946,Hotels
f5a85be1-1965-499c-9808-40707ef5d1e9,Royal Sonesta,60f360a5-edc9-4df0-b618-782985396946,Hotels
f611c0a4-5c6f-4f39-bef8-9d534889f2e5,Riu,60f360a5-edc9-4df0-b618-782985396946,Hotels
f616e347-ea50-452b-a39d-828a82589556,Hampton Majestic,60f360a5-edc9-4df0-b618-782985396946,Hotels
f667c8b9-cd6b-433e-ae24-a57adefcc940,Westin River North,60f360a5-edc9-4df0-b618-782985396946,Hotels
f9d8de83-a6ab-46c0-ada9-69975c670ef9,Big Bus Tours Stop 11: River North,1874d4f2-bc80-4c8f-a116-32f5ee9f199a,Big Bus Tours Stops
f9f32a6a-8280-4658-b26f-1591f7552f5c,"HI Chicago, the J. Ira and Nicki Harris Family Hostel",60f360a5-edc9-4df0-b618-782985396946,Hotels
fa1c3882-f5b6-4eb5-82dd-241817ee014d,Art Institute of Chicago,a4d707b8-d9b5-45cd-b8e9-4e7642ded04d,Attractions
fa1c3882-f5b6-4eb5-82dd-241817ee014d,Art Institute of Chicago,b3531d65-053c-420c-8b44-6076b45be5fa,Museums
fa33cd1d-9ae6-4f76-8774-6801edaff5b7,Publican Quality Meats,62cb379b-afe0-4eee-b7c5-d8bb93abc088,Movie & Tv Locations
fa33cd1d-9ae6-4f76-8774-6801edaff5b7,Publican Quality Meats,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
fbac8988-3403-49f1-a8c0-bb30bbf46c8a,Lou Malnati's,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
fc388afa-ccbe-434a-a0a8-a19f2bd80d40,Marriott,60f360a5-edc9-4df0-b618-782985396946,Hotels
fdd78cdf-92af-4497-acc8-0d48d0d451ae,La Quinta Inn & Suites by Wyndham Chicago Downtown,60f360a5-edc9-4df0-b618-782985396946,Hotels
fe6337f9-9caf-4a5b-b9ce-7dfe628b670d,Claridge House,60f360a5-edc9-4df0-b618-782985396946,Hotels
fee6875f-c61c-4d9f-a828-73e3446a3a6c,Museum of Broadcast Communications,a983cb1b-95cb-44df-aab0-5410b0623553,Hot Spots
fee6875f-c61c-4d9f-a828-73e3446a3a6c,Museum of Broadcast Communications,b3531d65-053c-420c-8b44-6076b45be5fa,Museums
ff40b238-44f5-4584-97b5-7ed9b05f840a,Broadway Playhouse,f9b15bb5-2599-4d3b-a116-c3bc7e1f668c,Theaters And Music Venues
